251		0.104372
252		0.104343
253		0.104314
254		0.104285
255		0.104256
256		0.104227
257		0.104198
258		0.104169
259		0.104140
260		0.104111
261		0.104082
262		0.104053
263		0.104024
264		0.103995
265		0.103966
266		0.103938
267		0.103909
268		0.103880
269		0.103851
270		0.103822
271		0.103793
272		0.103765
273		0.103736
274		0.103707
275		0.103678
276		0.103650
277		0.103621
278		0.103592
279		0.103563
280		0.103535
281		0.103506
282		0.103477
283		0.103449
284		0.103420
285		0.103391
286		0.103363
287		0.103334
288		0.103305
289		0.103277
290		0.103248
291		0.103220
292		0.103191
293		0.103162
294		0.103134
295		0.103105
296		0.103077
297		0.103048
298		0.103020
299		0.102991
300		0.102963
301		0.102934
302		0.102906
303		0.102878
304		0.102849
305		0.102821
306		0.102792
307		0.102764
308		0.102735
309		0.102707
310		0.102679
311		0.102650
312		0.102622
313		0.102594
314		0.102565
315		0.102537
316		0.102509
317		0.102480
318		0.102452
319		0.102424
320		0.102396
321		0.102367
322		0.102339
323		0.102311
324		0.102283
325		0.102255
326		0.102226
327		0.102198
328		0.102170
329		0.102142
330		0.102114
331		0.102086
332		0.102057
333		0.102029
334		0.102001
335		0.101973
336		0.101945
337		0.101917
338		0.101889
339		0.101861
340		0.101833
341		0.101805
342		0.101777
343		0.101749
344		0.101721
345		0.101693
346		0.101665
347		0.101637
348		0.101609
349		0.101581
350		0.101553
351		0.101525
352		0.101497
353		0.101469
354		0.101442
355		0.101414
356		0.101386
357		0.101358
358		0.101330
359		0.101302
360		0.101275
361		0.101247
362		0.101219
363		0.101191
364		0.101163
365		0.101136
366		0.101108
367		0.101080
368		0.101052
369		0.101025
370		0.100997
371		0.100969
372		0.100942
373		0.100914
374		0.100886
375		0.100859
376		0.100831
377		0.100803
378		0.100776
379		0.100748
380		0.100721
381		0.100693
382		0.100665
383		0.100638
384		0.100610
385		0.100583
386		0.100555
387		0.100528
388		0.100500
389		0.100473
390		0.100445
391		0.100418
392		0.100390
393		0.100363
394		0.100335
395		0.100308
396		0.100281
397		0.100253
398		0.100226
399		0.100198
400		0.100171
401		0.100144
402		0.100116
403		0.100089
404		0.100062
405		0.100034
406		0.100007
407		0.099980
408		0.099952
409		0.099925
410		0.099898
411		0.099871
412		0.099843
413		0.099816
414		0.099789
415		0.099762
416		0.099734
417		0.099707
418		0.099680
419		0.099653
420		0.099626
421		0.099599
422		0.099571
423		0.099544
424		0.099517
425		0.099490
426		0.099463
427		0.099436
428		0.099409
429		0.099382
430		0.099355
431		0.099328
432		0.099301
433		0.099274
434		0.099247
435		0.099220
436		0.099193
437		0.099166
438		0.099139
439		0.099112
440		0.099085
441		0.099058
442		0.099031
443		0.099004
444		0.098977
445		0.098950
446		0.098923
447		0.098896
448		0.098869
449		0.098843
450		0.098816
451		0.098789
452		0.098762
453		0.098735
454		0.098708
455		0.098682
456		0.098655
457		0.098628
458		0.098601
459		0.098575
460		0.098548
461		0.098521
462		0.098494
463		0.098468
464		0.098441
465		0.098414
466		0.098388
467		0.098361
468		0.098334
469		0.098308
470		0.098281
471		0.098254
472		0.098228
473		0.098201
474		0.098175
475		0.098148
476		0.098121
477		0.098095
478		0.098068
479		0.098042
480		0.098015
481		0.097989
482		0.097962
483		0.097936
484		0.097909
485		0.097883
486		0.097856
487		0.097830
488		0.097803
489		0.097777
490		0.097751
491		0.097724
492		0.097698
493		0.097671
494		0.097645
495		0.097619
496		0.097592
497		0.097566
498		0.097540
499		0.097513
500		0.097487
501		0.097461
502		0.097434
503		0.097408
504		0.097382
505		0.097355
506		0.097329
507		0.097303
508		0.097277
509		0.097250
510		0.097224
511		0.097198
512		0.097172
513		0.097146
514		0.097119
515		0.097093
516		0.097067
517		0.097041
518		0.097015
519		0.096989
520		0.096963
521		0.096936
522		0.096910
523		0.096884
524		0.096858
525		0.096832
526		0.096806
527		0.096780
528		0.096754
529		0.096728
530		0.096702
531		0.096676
532		0.096650
533		0.096624
534		0.096598
535		0.096572
536		0.096546
537		0.096520
538		0.096494
539		0.096468
540		0.096442
541		0.096416
542		0.096391
543		0.096365
544		0.096339
545		0.096313
546		0.096287
547		0.096261
548		0.096235
549		0.096210
550		0.096184
551		0.096158
552		0.096132
553		0.096106
554		0.096081
555		0.096055
556		0.096029
557		0.096003
558		0.095978
559		0.095952
560		0.095926
561		0.095901
562		0.095875
563		0.095849
564		0.095824
565		0.095798
566		0.095772
567		0.095747
568		0.095721
569		0.095695
570		0.095670
571		0.095644
572		0.095619
573		0.095593
574		0.095567
575		0.095542
576		0.095516
577		0.095491
578		0.095465
579		0.095440
580		0.095414
581		0.095389
582		0.095363
583		0.095338
584		0.095312
585		0.095287
586		0.095261
587		0.095236
588		0.095210
589		0.095185
590		0.095160
591		0.095134
592		0.095109
593		0.095083
594		0.095058
595		0.095033
596		0.095007
597		0.094982
598		0.094957
599		0.094931
600		0.094906
601		0.094881
602		0.094856
603		0.094830
604		0.094805
605		0.094780
606		0.094754
607		0.094729
608		0.094704
609		0.094679
610		0.094654
611		0.094628
612		0.094603
613		0.094578
614		0.094553
615		0.094528
616		0.094503
617		0.094477
618		0.094452
619		0.094427
620		0.094402
621		0.094377
622		0.094352
623		0.094327
624		0.094302
625		0.094277
626		0.094252
627		0.094227
628		0.094201
629		0.094176
630		0.094151
631		0.094126
632		0.094101
633		0.094076
634		0.094051
635		0.094027
636		0.094002
637		0.093977
638		0.093952
639		0.093927
640		0.093902
641		0.093877
642		0.093852
643		0.093827
644		0.093802
645		0.093777
646		0.093753
647		0.093728
648		0.093703
649		0.093678
650		0.093653
651		0.093628
652		0.093604
653		0.093579
654		0.093554
655		0.093529
656		0.093505
657		0.093480
658		0.093455
659		0.093430
660		0.093406
661		0.093381
662		0.093356
663		0.093331
664		0.093307
665		0.093282
666		0.093257
667		0.093233
668		0.093208
669		0.093184
670		0.093159
671		0.093134
672		0.093110
673		0.093085
674		0.093060
675		0.093036
676		0.093011
677		0.092987
678		0.092962
679		0.092938
680		0.092913
681		0.092889
682		0.092864
683		0.092840
684		0.092815
685		0.092791
686		0.092766
687		0.092742
688		0.092717
689		0.092693
690		0.092668
691		0.092644
692		0.092620
693		0.092595
694		0.092571
695		0.092546
696		0.092522
697		0.092498
698		0.092473
699		0.092449
700		0.092425
701		0.092400
702		0.092376
703		0.092352
704		0.092327
705		0.092303
706		0.092279
707		0.092254
708		0.092230
709		0.092206
710		0.092182
711		0.092157
712		0.092133
713		0.092109
714		0.092085
715		0.092061
716		0.092036
717		0.092012
718		0.091988
719		0.091964
720		0.091940
721		0.091916
722		0.091892
723		0.091867
724		0.091843
725		0.091819
726		0.091795
727		0.091771
728		0.091747
729		0.091723
730		0.091699
731		0.091675
732		0.091651
733		0.091627
734		0.091603
735		0.091579
736		0.091555
737		0.091531
738		0.091507
739		0.091483
740		0.091459
741		0.091435
742		0.091411
743		0.091387
744		0.091363
745		0.091339
746		0.091315
747		0.091291
748		0.091267
749		0.091244
750		0.091220
751		0.091196
752		0.091172
753		0.091148
754		0.091124
755		0.091101
756		0.091077
757		0.091053
758		0.091029
759		0.091005
760		0.090982
761		0.090958
762		0.090934
763		0.090910
764		0.090887
765		0.090863
766		0.090839
767		0.090815
768		0.090792
769		0.090768
770		0.090744
771		0.090721
772		0.090697
773		0.090673
774		0.090650
775		0.090626
776		0.090602
777		0.090579
778		0.090555
779		0.090532
780		0.090508
781		0.090484
782		0.090461
783		0.090437
784		0.090414
785		0.090390
786		0.090367
787		0.090343
788		0.090320
789		0.090296
790		0.090273
791		0.090249
792		0.090226
793		0.090202
794		0.090179
795		0.090155
796		0.090132
797		0.090108
798		0.090085
799		0.090062
800		0.090038
801		0.090015
802		0.089991
803		0.089968
804		0.089945
805		0.089921
806		0.089898
807		0.089875
808		0.089851
809		0.089828
810		0.089805
811		0.089781
812		0.089758
813		0.089735
814		0.089711
815		0.089688
816		0.089665
817		0.089642
818		0.089618
819		0.089595
820		0.089572
821		0.089549
822		0.089526
823		0.089502
824		0.089479
825		0.089456
826		0.089433
827		0.089410
828		0.089387
829		0.089363
830		0.089340
831		0.089317
832		0.089294
833		0.089271
834		0.089248
835		0.089225
836		0.089202
837		0.089179
838		0.089156
839		0.089132
840		0.089109
841		0.089086
842		0.089063
843		0.089040
844		0.089017
845		0.088994
846		0.088971
847		0.088948
848		0.088925
849		0.088902
850		0.088879
851		0.088857
852		0.088834
853		0.088811
854		0.088788
855		0.088765
856		0.088742
857		0.088719
858		0.088696
859		0.088673
860		0.088650
861		0.088628
862		0.088605
863		0.088582
864		0.088559
865		0.088536
866		0.088513
867		0.088491
868		0.088468
869		0.088445
870		0.088422
871		0.088400
872		0.088377
873		0.088354
874		0.088331
875		0.088309
876		0.088286
877		0.088263
878		0.088240
879		0.088218
880		0.088195
881		0.088172
882		0.088150
883		0.088127
884		0.088104
885		0.088082
886		0.088059
887		0.088036
888		0.088014
889		0.087991
890		0.087969
891		0.087946
892		0.087923
893		0.087901
894		0.087878
895		0.087856
896		0.087833
897		0.087811
898		0.087788
899		0.087766
900		0.087743
901		0.087721
902		0.087698
903		0.087676
904		0.087653
905		0.087631
906		0.087608
907		0.087586
908		0.087563
909		0.087541
910		0.087518
911		0.087496
912		0.087474
913		0.087451
914		0.087429
915		0.087407
916		0.087384
917		0.087362
918		0.087339
919		0.087317
920		0.087295
921		0.087272
922		0.087250
923		0.087228
924		0.087205
925		0.087183
926		0.087161
927		0.087139
928		0.087116
929		0.087094
930		0.087072
931		0.087050
932		0.087027
933		0.087005
934		0.086983
935		0.086961
936		0.086939
937		0.086916
938		0.086894
939		0.086872
940		0.086850
941		0.086828
942		0.086806
943		0.086783
944		0.086761
945		0.086739
946		0.086717
947		0.086695
948		0.086673
949		0.086651
950		0.086629
951		0.086607
952		0.086585
953		0.086562
954		0.086540
955		0.086518
956		0.086496
957		0.086474
958		0.086452
959		0.086430
960		0.086408
961		0.086386
962		0.086364
963		0.086342
964		0.086320
965		0.086299
966		0.086277
967		0.086255
968		0.086233
969		0.086211
970		0.086189
971		0.086167
972		0.086145
973		0.086123
974		0.086101
975		0.086079
976		0.086058
977		0.086036
978		0.086014
979		0.085992
980		0.085970
981		0.085948
982		0.085927
983		0.085905
984		0.085883
985		0.085861
986		0.085840
987		0.085818
988		0.085796
989		0.085774
990		0.085753
991		0.085731
992		0.085709
993		0.085687
994		0.085666
995		0.085644
996		0.085622
997		0.085601
998		0.085579
999		0.085557
1000		0.085536
1001		0.085514
1002		0.085492
1003		0.085471
1004		0.085449
1005		0.085428
1006		0.085406
1007		0.085384
1008		0.085363
1009		0.085341
1010		0.085320
1011		0.085298
1012		0.085276
1013		0.085255
1014		0.085233
1015		0.085212
1016		0.085190
1017		0.085169
1018		0.085147
1019		0.085126
1020		0.085104
1021		0.085083
1022		0.085061
1023		0.085040
1024		0.085018
1025		0.084997
1026		0.084976
1027		0.084954
1028		0.084933
1029		0.084911
1030		0.084890
1031		0.084869
1032		0.084847
1033		0.084826
1034		0.084804
1035		0.084783
1036		0.084762
1037		0.084740
1038		0.084719
1039		0.084698
1040		0.084676
1041		0.084655
1042		0.084634
1043		0.084612
1044		0.084591
1045		0.084570
1046		0.084549
1047		0.084527
1048		0.084506
1049		0.084485
1050		0.084464
1051		0.084442
1052		0.084421
1053		0.084400
1054		0.084379
1055		0.084358
1056		0.084336
1057		0.084315
1058		0.084294
1059		0.084273
1060		0.084252
1061		0.084231
1062		0.084209
1063		0.084188
1064		0.084167
1065		0.084146
1066		0.084125
1067		0.084104
1068		0.084083
1069		0.084062
1070		0.084041
1071		0.084020
1072		0.083999
1073		0.083977
1074		0.083956
1075		0.083935
1076		0.083914
1077		0.083893
1078		0.083872
1079		0.083851
1080		0.083830
1081		0.083809
1082		0.083788
1083		0.083767
1084		0.083746
1085		0.083726
1086		0.083705
1087		0.083684
1088		0.083663
1089		0.083642
1090		0.083621
1091		0.083600
1092		0.083579
1093		0.083558
1094		0.083537
1095		0.083516
1096		0.083496
1097		0.083475
1098		0.083454
1099		0.083433
1100		0.083412
1101		0.083391
1102		0.083371
1103		0.083350
1104		0.083329
1105		0.083308
1106		0.083287
1107		0.083267
1108		0.083246
1109		0.083225
1110		0.083204
1111		0.083184
1112		0.083163
1113		0.083142
1114		0.083121
1115		0.083101
1116		0.083080
1117		0.083059
1118		0.083039
1119		0.083018
1120		0.082997
1121		0.082977
1122		0.082956
1123		0.082935
1124		0.082915
1125		0.082894
1126		0.082873
1127		0.082853
1128		0.082832
1129		0.082812
1130		0.082791
1131		0.082771
1132		0.082750
1133		0.082729
1134		0.082709
1135		0.082688
1136		0.082668
1137		0.082647
1138		0.082627
1139		0.082606
1140		0.082586
1141		0.082565
1142		0.082545
1143		0.082524
1144		0.082504
1145		0.082483
1146		0.082463
1147		0.082442
1148		0.082422
1149		0.082401
1150		0.082381
1151		0.082361
1152		0.082340
1153		0.082320
1154		0.082299
1155		0.082279
1156		0.082259
1157		0.082238
1158		0.082218
1159		0.082197
1160		0.082177
1161		0.082157
1162		0.082136
1163		0.082116
1164		0.082096
1165		0.082075
1166		0.082055
1167		0.082035
1168		0.082015
1169		0.081994
1170		0.081974
1171		0.081954
1172		0.081934
1173		0.081913
1174		0.081893
1175		0.081873
1176		0.081853
1177		0.081832
1178		0.081812
1179		0.081792
1180		0.081772
1181		0.081752
1182		0.081731
1183		0.081711
1184		0.081691
1185		0.081671
1186		0.081651
1187		0.081631
1188		0.081610
1189		0.081590
1190		0.081570
1191		0.081550
1192		0.081530
1193		0.081510
1194		0.081490
1195		0.081470
1196		0.081450
1197		0.081430
1198		0.081410
1199		0.081390
1200		0.081369
1201		0.081349
1202		0.081329
1203		0.081309
1204		0.081289
1205		0.081269
1206		0.081249
1207		0.081229
1208		0.081209
1209		0.081189
1210		0.081170
1211		0.081150
1212		0.081130
1213		0.081110
1214		0.081090
1215		0.081070
1216		0.081050
1217		0.081030
1218		0.081010
1219		0.080990
1220		0.080970
1221		0.080950
1222		0.080931
1223		0.080911
1224		0.080891
1225		0.080871
1226		0.080851
1227		0.080831
1228		0.080812
1229		0.080792
1230		0.080772
1231		0.080752
1232		0.080732
1233		0.080713
1234		0.080693
1235		0.080673
1236		0.080653
1237		0.080633
1238		0.080614
1239		0.080594
1240		0.080574
1241		0.080555
1242		0.080535
1243		0.080515
1244		0.080495
1245		0.080476
1246		0.080456
1247		0.080436
1248		0.080417
1249		0.080397
1250		0.080377
1251		0.080358
1252		0.080338
1253		0.080318
1254		0.080299
1255		0.080279
1256		0.080260
1257		0.080240
1258		0.080220
1259		0.080201
1260		0.080181
1261		0.080162
1262		0.080142
1263		0.080123
1264		0.080103
1265		0.080083
1266		0.080064
1267		0.080044
1268		0.080025
1269		0.080005
1270		0.079986
1271		0.079966
1272		0.079947
1273		0.079927
1274		0.079908
1275		0.079888
1276		0.079869
1277		0.079850
1278		0.079830
1279		0.079811
1280		0.079791
1281		0.079772
1282		0.079752
1283		0.079733
1284		0.079714
1285		0.079694
1286		0.079675
1287		0.079655
1288		0.079636
1289		0.079617
1290		0.079597
1291		0.079578
1292		0.079559
1293		0.079539
1294		0.079520
1295		0.079501
1296		0.079481
1297		0.079462
1298		0.079443
1299		0.079423
1300		0.079404
1301		0.079385
1302		0.079366
1303		0.079346
1304		0.079327
1305		0.079308
1306		0.079289
1307		0.079269
1308		0.079250
1309		0.079231
1310		0.079212
1311		0.079193
1312		0.079173
1313		0.079154
1314		0.079135
1315		0.079116
1316		0.079097
1317		0.079078
1318		0.079058
1319		0.079039
1320		0.079020
1321		0.079001
1322		0.078982
1323		0.078963
1324		0.078944
1325		0.078925
1326		0.078905
1327		0.078886
1328		0.078867
1329		0.078848
1330		0.078829
1331		0.078810
1332		0.078791
1333		0.078772
1334		0.078753
1335		0.078734
1336		0.078715
1337		0.078696
1338		0.078677
1339		0.078658
1340		0.078639
1341		0.078620
1342		0.078601
1343		0.078582
1344		0.078563
1345		0.078544
1346		0.078525
1347		0.078506
1348		0.078487
1349		0.078468
1350		0.078450
1351		0.078431
1352		0.078412
1353		0.078393
1354		0.078374
1355		0.078355
1356		0.078336
1357		0.078317
1358		0.078299
1359		0.078280
1360		0.078261
1361		0.078242
1362		0.078223
1363		0.078204
1364		0.078186
1365		0.078167
1366		0.078148
1367		0.078129
1368		0.078110
1369		0.078092
1370		0.078073
1371		0.078054
1372		0.078035
1373		0.078017
1374		0.077998
1375		0.077979
1376		0.077960
1377		0.077942
1378		0.077923
1379		0.077904
1380		0.077886
1381		0.077867
1382		0.077848
1383		0.077830
1384		0.077811
1385		0.077792
1386		0.077774
1387		0.077755
1388		0.077736
1389		0.077718
1390		0.077699
1391		0.077680
1392		0.077662
1393		0.077643
1394		0.077625
1395		0.077606
1396		0.077587
1397		0.077569
1398		0.077550
1399		0.077532
1400		0.077513
1401		0.077495
1402		0.077476
1403		0.077458
1404		0.077439
1405		0.077421
1406		0.077402
1407		0.077384
1408		0.077365
1409		0.077347
1410		0.077328
1411		0.077310
1412		0.077291
1413		0.077273
1414		0.077254
1415		0.077236
1416		0.077217
1417		0.077199
1418		0.077180
1419		0.077162
1420		0.077144
1421		0.077125
1422		0.077107
1423		0.077088
1424		0.077070
1425		0.077052
1426		0.077033
1427		0.077015
1428		0.076997
1429		0.076978
1430		0.076960
1431		0.076942
1432		0.076923
1433		0.076905
1434		0.076887
1435		0.076868
1436		0.076850
1437		0.076832
1438		0.076813
1439		0.076795
1440		0.076777
1441		0.076759
1442		0.076740
1443		0.076722
1444		0.076704
1445		0.076686
1446		0.076667
1447		0.076649
1448		0.076631
1449		0.076613
1450		0.076595
1451		0.076576
1452		0.076558
1453		0.076540
1454		0.076522
1455		0.076504
1456		0.076486
1457		0.076467
1458		0.076449
1459		0.076431
1460		0.076413
1461		0.076395
1462		0.076377
1463		0.076359
1464		0.076341
1465		0.076322
1466		0.076304
1467		0.076286
1468		0.076268
1469		0.076250
1470		0.076232
1471		0.076214
1472		0.076196
1473		0.076178
1474		0.076160
1475		0.076142
1476		0.076124
1477		0.076106
1478		0.076088
1479		0.076070
1480		0.076052
1481		0.076034
1482		0.076016
1483		0.075998
1484		0.075980
1485		0.075962
1486		0.075944
1487		0.075926
1488		0.075908
1489		0.075890
1490		0.075872
1491		0.075854
1492		0.075837
1493		0.075819
1494		0.075801
1495		0.075783
1496		0.075765
1497		0.075747
1498		0.075729
1499		0.075711
1500		0.075693
1501		0.075676
1502		0.075658
1503		0.075640
1504		0.075622
1505		0.075604
1506		0.075587
1507		0.075569
1508		0.075551
1509		0.075533
1510		0.075515
1511		0.075498
1512		0.075480
1513		0.075462
1514		0.075444
1515		0.075427
1516		0.075409
1517		0.075391
1518		0.075373
1519		0.075356
1520		0.075338
1521		0.075320
1522		0.075302
1523		0.075285
1524		0.075267
1525		0.075249
1526		0.075232
1527		0.075214
1528		0.075196
1529		0.075179
1530		0.075161
1531		0.075143
1532		0.075126
1533		0.075108
1534		0.075091
1535		0.075073
1536		0.075055
1537		0.075038
1538		0.075020
1539		0.075003
1540		0.074985
1541		0.074967
1542		0.074950
1543		0.074932
1544		0.074915
1545		0.074897
1546		0.074880
1547		0.074862
1548		0.074845
1549		0.074827
1550		0.074810
1551		0.074792
1552		0.074774
1553		0.074757
1554		0.074740
1555		0.074722
1556		0.074705
1557		0.074687
1558		0.074670
1559		0.074652
1560		0.074635
1561		0.074617
1562		0.074600
1563		0.074582
1564		0.074565
1565		0.074548
1566		0.074530
1567		0.074513
1568		0.074495
1569		0.074478
1570		0.074461
1571		0.074443
1572		0.074426
1573		0.074409
1574		0.074391
1575		0.074374
1576		0.074356
1577		0.074339
1578		0.074322
1579		0.074304
1580		0.074287
1581		0.074270
1582		0.074253
1583		0.074235
1584		0.074218
1585		0.074201
1586		0.074183
1587		0.074166
1588		0.074149
1589		0.074132
1590		0.074114
1591		0.074097
1592		0.074080
1593		0.074063
1594		0.074045
1595		0.074028
1596		0.074011
1597		0.073994
1598		0.073977
1599		0.073959
1600		0.073942
1601		0.073925
1602		0.073908
1603		0.073891
1604		0.073874
1605		0.073856
1606		0.073839
1607		0.073822
1608		0.073805
1609		0.073788
1610		0.073771
1611		0.073754
1612		0.073737
1613		0.073720
1614		0.073702
1615		0.073685
1616		0.073668
1617		0.073651
1618		0.073634
1619		0.073617
1620		0.073600
1621		0.073583
1622		0.073566
1623		0.073549
1624		0.073532
1625		0.073515
1626		0.073498
1627		0.073481
1628		0.073464
1629		0.073447
1630		0.073430
1631		0.073413
1632		0.073396
1633		0.073379
1634		0.073362
1635		0.073345
1636		0.073328
1637		0.073311
1638		0.073294
1639		0.073277
1640		0.073260
1641		0.073243
1642		0.073227
1643		0.073210
1644		0.073193
1645		0.073176
1646		0.073159
1647		0.073142
1648		0.073125
1649		0.073108
1650		0.073092
1651		0.073075
1652		0.073058
1653		0.073041
1654		0.073024
1655		0.073007
1656		0.072990
1657		0.072974
1658		0.072957
1659		0.072940
1660		0.072923
1661		0.072906
1662		0.072890
1663		0.072873
1664		0.072856
1665		0.072839
1666		0.072823
1667		0.072806
1668		0.072789
1669		0.072772
1670		0.072756
1671		0.072739
1672		0.072722
1673		0.072706
1674		0.072689
1675		0.072672
1676		0.072655
1677		0.072639
1678		0.072622
1679		0.072605
1680		0.072589
1681		0.072572
1682		0.072555
1683		0.072539
1684		0.072522
1685		0.072506
1686		0.072489
1687		0.072472
1688		0.072456
1689		0.072439
1690		0.072422
1691		0.072406
1692		0.072389
1693		0.072373
1694		0.072356
1695		0.072340
1696		0.072323
1697		0.072306
1698		0.072290
1699		0.072273
1700		0.072257
1701		0.072240
1702		0.072224
1703		0.072207
1704		0.072191
1705		0.072174
1706		0.072158
1707		0.072141
1708		0.072125
1709		0.072108
1710		0.072092
1711		0.072075
1712		0.072059
1713		0.072042
1714		0.072026
1715		0.072009
1716		0.071993
1717		0.071977
1718		0.071960
1719		0.071944
1720		0.071927
1721		0.071911
1722		0.071895
1723		0.071878
1724		0.071862
1725		0.071845
1726		0.071829
1727		0.071813
1728		0.071796
1729		0.071780
1730		0.071764
1731		0.071747
1732		0.071731
1733		0.071715
1734		0.071698
1735		0.071682
1736		0.071666
1737		0.071649
1738		0.071633
1739		0.071617
1740		0.071600
1741		0.071584
1742		0.071568
1743		0.071552
1744		0.071535
1745		0.071519
1746		0.071503
1747		0.071487
1748		0.071470
1749		0.071454
1750		0.071438
1751		0.071422
1752		0.071405
1753		0.071389
1754		0.071373
1755		0.071357
1756		0.071341
1757		0.071324
1758		0.071308
1759		0.071292
1760		0.071276
1761		0.071260
1762		0.071244
1763		0.071228
1764		0.071211
1765		0.071195
1766		0.071179
1767		0.071163
1768		0.071147
1769		0.071131
1770		0.071115
1771		0.071099
1772		0.071082
1773		0.071066
1774		0.071050
1775		0.071034
1776		0.071018
1777		0.071002
1778		0.070986
1779		0.070970
1780		0.070954
1781		0.070938
1782		0.070922
1783		0.070906
1784		0.070890
1785		0.070874
1786		0.070858
1787		0.070842
1788		0.070826
1789		0.070810
1790		0.070794
1791		0.070778
1792		0.070762
1793		0.070746
1794		0.070730
1795		0.070714
1796		0.070698
1797		0.070682
1798		0.070666
1799		0.070650
1800		0.070634
1801		0.070619
1802		0.070603
1803		0.070587
1804		0.070571
1805		0.070555
1806		0.070539
1807		0.070523
1808		0.070507
1809		0.070491
1810		0.070476
1811		0.070460
1812		0.070444
1813		0.070428
1814		0.070412
1815		0.070396
1816		0.070381
1817		0.070365
1818		0.070349
1819		0.070333
1820		0.070317
1821		0.070302
1822		0.070286
1823		0.070270
1824		0.070254
1825		0.070238
1826		0.070223
1827		0.070207
1828		0.070191
1829		0.070175
1830		0.070160
1831		0.070144
1832		0.070128
1833		0.070112
1834		0.070097
1835		0.070081
1836		0.070065
1837		0.070050
1838		0.070034
1839		0.070018
1840		0.070003
1841		0.069987
1842		0.069971
1843		0.069956
1844		0.069940
1845		0.069924
1846		0.069909
1847		0.069893
1848		0.069877
1849		0.069862
1850		0.069846
1851		0.069831
1852		0.069815
1853		0.069799
1854		0.069784
1855		0.069768
1856		0.069753
1857		0.069737
1858		0.069721
1859		0.069706
1860		0.069690
1861		0.069675
1862		0.069659
1863		0.069644
1864		0.069628
1865		0.069613
1866		0.069597
1867		0.069581
1868		0.069566
1869		0.069550
1870		0.069535
1871		0.069519
1872		0.069504
1873		0.069489
1874		0.069473
